id,heart-rate,variance,target
70106,54,0,
70107,53,-1,
70108,53,0,
70109,53,0,
70110,53,0,
70111,54,1,
70112,54,0,
70113,55,1,
70114,55,0,
70115,55,0,
70116,55,0,
70117,56,1,
70118,56,0,
70119,56,0,
70120,56,0,
70121,56,0,
70122,56,0,
70123,56,0,
70124,56,0,
70125,55,-1,
70126,55,0,
70127,54,-1,
70128,54,0,
70129,54,0,
70130,54,0,
70131,54,0,
70132,54,0,
70133,54,0,
70134,53,-1,
70135,53,0,
70136,53,0,
70137,53,0,
70138,54,1,
70139,54,0,
70140,55,1,
70141,55,0,
70142,55,0,
70143,55,0,
70144,55,0,
70145,55,0,
70146,55,0,
70147,55,0,
70148,55,0,
70149,55,0,
70150,55,0,
70151,55,0,
70152,55,0,
70153,55,0,
70154,54,-1,
70155,54,0,
70156,54,0,
70157,55,1,
70158,55,0,
70159,55,0,
70160,56,1,
70161,56,0,
70162,56,0,
70163,55,-1,
70164,54,-1,
70165,53,-1,
70166,53,0,
70167,53,0,
70168,52,-1,
70169,53,1,
70170,53,0,
70171,54,1,
70172,54,0,
70173,55,1,
70174,55,0,
70175,55,0,
70176,55,0,
70177,54,-1,
70178,54,0,
70179,54,0,
70180,54,0,
70181,54,0,
70182,53,-1,
70183,53,0,
70184,53,0,
70185,53,0,
70186,53,0,
70187,53,0,
70188,53,0,
70189,53,0,
70190,53,0,
70191,53,0,
70192,63,10,
70193,69,6,
70194,73,4,
70195,76,3,
70196,78,2,
70197,79,1,
70198,80,1,
70199,80,0,
70200,79,-1,
70201,78,-1,
70202,77,-1,
70203,74,-3,
70204,72,-2,
70205,69,-3,
70206,66,-3,
70207,64,-2,
70208,63,-1,
70209,61,-2,
70210,60,-1,
70211,59,-1,
70212,57,-2,
70213,56,-1,
70214,51,-5,
70215,52,1,
70216,52,0,
70217,53,1,
70218,54,1,
70219,53,-1,
70220,52,-1,
70221,51,-1,
70222,50,-1,
70223,50,0,
70224,51,1,
70225,52,1,
70226,53,1,
70227,53,0,
70228,53,0,
70229,52,-1,
70230,52,0,
70231,53,1,
70232,54,1,
70233,55,1,
70234,56,1,
70235,57,1,
70236,58,1,
70237,57,-1,
70238,56,-1,
70239,55,-1,
70240,54,-1,
70241,53,-1,
70242,54,1,
70243,54,0,
70244,54,0,
70245,55,1,
70246,56,1,
70247,57,1,
70248,56,-1,
70249,55,-1,
70250,54,-1,
70251,55,1,
70252,55,0,
70253,55,0,
70254,55,0,
70255,54,-1,
70256,54,0,
70257,54,0,
70258,54,0,
70259,54,0,
70260,55,1,
70261,54,-1,
70262,53,-1,
70263,53,0,
70264,53,0,
70265,53,0,
70266,54,1,
70267,55,1,
70268,55,0,
70269,55,0,
70270,55,0,
70271,55,0,
70272,55,0,
70273,55,0,
70274,55,0,
70275,55,0,
70276,55,0,
70277,55,0,
70278,64,9,
70279,69,5,
70280,72,3,
70281,75,3,
70282,77,2,
70283,78,1,
70284,78,0,
70285,77,-1,
70286,76,-1,
70287,75,-1,
70288,74,-1,
70289,68,-6,
70290,65,-3,
70291,65,0,
70292,64,-1,
70293,64,0,
70294,63,-1,
70295,53,-10,
70296,53,0,
70297,54,1,
70298,55,1,
70299,56,1,
70300,57,1,
70301,56,-1,
70302,55,-1,
70303,54,-1,
70304,53,-1,
70305,52,-1,
70306,54,2,
70307,55,1,
70308,57,2,
70309,57,0,
70310,57,0,
70311,57,0,
70312,57,0,
70313,57,0,
70314,57,0,
70315,57,0,
70316,60,3,
70317,62,2,
70318,63,1,
70319,62,-1,
70320,61,-1,
70321,60,-1,
70322,60,0,
70323,59,-1,
70324,59,0,
70325,59,0,
70326,57,-2,
70327,57,0,
70328,54,-3,
70329,54,0,
70330,55,1,
70331,56,1,
70332,57,1,
70333,58,1,
70334,58,0,
70335,57,-1,
70336,56,-1,
70337,57,1,
70338,58,1,
70339,58,0,
70340,57,-1,
70341,57,0,
70342,56,-1,
70343,56,0,
70344,57,1,
70345,58,1,
70346,59,1,
70347,59,0,
70348,58,-1,
70349,58,0,
70350,57,-1,
70351,57,0,
70352,57,0,
70353,57,0,
70354,58,1,
70355,58,0,
70356,57,-1,
70357,57,0,
70358,57,0,
70359,57,0,
70360,57,0,
70361,58,1,
70362,58,0,
70363,57,-1,
70364,56,-1,
70365,57,1,
70366,58,1,
70367,59,1,
70368,60,1,
70369,59,-1,
70370,58,-1,
70371,57,-1,
70372,56,-1,
70373,55,-1,
70374,55,0,
70375,56,1,
70376,56,0,
70377,57,1,
70378,57,0,
70379,58,1,
70380,58,0,
70381,58,0,
70382,59,1,
70383,59,0,
70384,58,-1,
70385,57,-1,
70386,56,-1,
70387,57,1,
70388,57,0,
70389,58,1,
70390,58,0,
70391,59,1,
70392,59,0,
70393,58,-1,
70394,58,0,
70395,58,0,
70396,58,0,
70397,57,-1,
70398,57,0,
70399,58,1,
70400,58,0,
70401,59,1,
70402,58,-1,
70403,58,0,
70404,58,0,
70405,58,0,
70406,59,1,
70407,59,0,
70408,59,0,
70409,58,-1,
70410,58,0,
70411,58,0,
70412,58,0,
70413,58,0,
70414,58,0,
70415,58,0,
70416,58,0,
70417,59,1,
70418,59,0,
70419,59,0,
70420,59,0,
70421,59,0,
70422,59,0,
70423,59,0,
70424,59,0,
70425,58,-1,
70426,57,-1,
70427,57,0,
70428,57,0,
70429,57,0,
70430,57,0,
70431,58,1,
70432,58,0,
70433,58,0,
70434,58,0,
70435,59,1,
70436,59,0,
70437,59,0,
70438,58,-1,
70439,58,0,
70440,58,0,
70441,58,0,
70442,58,0,
70443,58,0,
70444,59,1,
70445,59,0,
70446,59,0,
70447,59,0,
70448,58,-1,
70449,58,0,
70450,57,-1,
70451,57,0,
70452,57,0,
70453,57,0,
70454,58,1,
70455,58,0,
70456,58,0,
70457,58,0,
70458,58,0,
70459,58,0,
70460,59,1,
70461,59,0,
70462,60,1,
70463,60,0,
70464,60,0,
70465,60,0,
70466,60,0,
70467,60,0,
70468,60,0,
70469,60,0,
70470,60,0,
70471,60,0,
70472,60,0,
70473,60,0,
70474,61,1,
70475,60,-1,
70476,59,-1,
70477,58,-1,
70478,57,-1,
70479,57,0,
70480,58,1,
70481,58,0,
70482,59,1,
70483,59,0,
70484,60,1,
70485,61,1,
70486,62,1,
70487,63,1,
70488,63,0,
70489,63,0,
70490,63,0,
70491,62,-1,
70492,63,1,
70493,64,1,
70494,64,0,
70495,64,0,
70496,64,0,
70497,64,0,
70498,63,-1,
70499,62,-1,
70500,62,0,
70501,62,0,
70502,62,0,
70503,62,0,
70504,61,-1,
70505,60,-1,
70506,61,1,
70507,62,1,
70508,62,0,
70509,62,0,
70510,62,0,
70511,62,0,
70512,61,-1,
70513,61,0,
70514,62,1,
70515,63,1,
70516,64,1,
70517,64,0,
70518,63,-1,
70519,62,-1,
70520,61,-1,
70521,60,-1,
70522,59,-1,
70523,58,-1,
70524,56,-2,
70525,57,1,
70526,57,0,
70527,58,1,
70528,58,0,
70529,58,0,
70530,57,-1,
70531,57,0,
70532,58,1,
70533,59,1,
70534,60,1,
70535,61,1,
70536,62,1,
70537,62,0,
70538,63,1,
70539,63,0,
70540,64,1,
70541,64,0,
70542,65,1,
70543,65,0,
70544,66,1,
70545,65,-1,
70546,64,-1,
70547,63,-1,
70548,62,-1,
70549,61,-1,
70550,62,1,
70551,63,1,
70552,64,1,
70553,64,0,
70554,65,1,
70555,65,0,
70556,64,-1,
70557,64,0,
70558,63,-1,
70559,63,0,
70560,64,1,
70561,65,1,
70562,65,0,
70563,64,-1,
70564,64,0,
70565,63,-1,
70566,63,0,
70567,64,1,
70568,65,1,
70569,65,0,
70570,64,-1,
70571,64,0,
70572,64,0,
70573,64,0,
70574,64,0,
70575,64,0,
70576,63,-1,
70577,64,1,
70578,65,1,
70579,66,1,
70580,66,0,
70581,65,-1,
70582,64,-1,
70583,63,-1,
70584,62,-1,
70585,62,0,
70586,62,0,
70587,62,0,
70588,62,0,
70589,60,-2,
70590,59,-1,
70591,58,-1,
70592,58,0,
70593,57,-1,
70594,56,-1,
70595,55,-1,
70596,55,0,
70597,55,0,
70598,55,0,
70599,56,1,
70600,57,1,
70601,57,0,
70602,57,0,
70603,57,0,
70604,58,1,
70605,58,0,
70606,59,1,
70607,60,1,
70608,60,0,
70609,61,1,
70610,62,1,
70611,63,1,
70612,63,0,
70613,64,1,
70614,62,-2,
70615,60,-2,
70616,59,-1,
70617,58,-1,
70618,57,-1,
70619,56,-1,
70620,55,-1,
70621,56,1,
70622,56,0,
70623,57,1,
70624,57,0,
70625,58,1,
70626,58,0,
70627,58,0,
70628,57,-1,
70629,57,0,
70630,57,0,
70631,58,1,
70632,58,0,
70633,59,1,
70634,59,0,
70635,59,0,
70636,59,0,
70637,60,1,
70638,60,0,
70639,61,1,
70640,61,0,
70641,62,1,
70642,63,1,
70643,64,1,
70644,65,1,
70645,65,0,
70646,65,0,
70647,64,-1,
70648,64,0,
70649,64,0,
70650,63,-1,
70651,62,-1,
70652,61,-1,
70653,60,-1,
70654,59,-1,
70655,58,-1,
70656,58,0,
70657,59,1,
70658,59,0,
70659,60,1,
70660,61,1,
70661,62,1,
70662,61,-1,
70663,60,-1,
70664,60,0,
70665,61,1,
70666,61,0,
70667,62,1,
70668,63,1,
70669,64,1,
70670,65,1,
70671,66,1,
70672,65,-1,
70673,64,-1,
70674,63,-1,
70675,63,0,
70676,64,1,
70677,65,1,
70678,65,0,
70679,65,0,
70680,64,-1,
70681,64,0,
70682,63,-1,
70683,63,0,
70684,64,1,
70685,65,1,
70686,66,1,
70687,65,-1,
70688,64,-1,
70689,63,-1,
70690,62,-1,
70691,61,-1,
70692,61,0,
70693,61,0,
70694,62,1,
70695,62,0,
70696,63,1,
70697,63,0,
70698,63,0,
70699,63,0,
70700,63,0,
70701,62,-1,
70702,61,-1,
70703,60,-1,
70704,60,0,
70705,61,1,
70706,60,-1,
70707,60,0,
70708,60,0,
70709,61,1,
70710,62,1,
70711,63,1,
70712,64,1,
70713,65,1,
70714,66,1,
70715,63,-3,
70716,61,-2,
70717,59,-2,
70718,58,-1,
70719,57,-1,
70720,56,-1,
70721,56,0,
70722,56,0,
70723,56,0,
70724,56,0,
70725,57,1,
70726,57,0,
70727,57,0,
70728,57,0,
70729,58,1,
70730,60,2,
70731,61,1,
70732,60,-1,
70733,60,0,
70734,59,-1,
70735,59,0,
70736,59,0,
70737,59,0,
70738,59,0,
70739,59,0,
70740,58,-1,
70741,58,0,
70742,57,-1,
70743,57,0,
70744,56,-1,
70745,55,-1,
70746,55,0,
70747,55,0,
70748,54,-1,
70749,54,0,
70750,54,0,
70751,55,1,
70752,55,0,
70753,55,0,
70754,54,-1,
70755,54,0,
70756,54,0,
70757,54,0,
70758,54,0,
70759,54,0,
70760,54,0,
70761,54,0,
70762,56,2,
70763,56,0,
70764,56,0,
70765,55,-1,
70766,55,0,
70767,54,-1,
70768,55,1,
70769,54,-1,
70770,54,0,
70771,54,0,
70772,55,1,
70773,55,0,
70774,55,0,
70775,54,-1,
70776,53,-1,
70777,53,0,
70778,54,1,
70779,54,0,
70780,54,0,
70781,54,0,
70782,55,1,
70783,55,0,
70784,55,0,
70785,55,0,
70786,55,0,
70787,62,7,
70788,67,5,
70789,70,3,
70790,72,2,
70791,73,1,
70792,73,0,
70793,73,0,
70794,73,0,
70795,69,-4,
70796,69,0,
70797,68,-1,
70798,67,-1,
70799,66,-1,
70800,65,-1,
70801,64,-1,
70802,63,-1,
70803,62,-1,
70804,62,0,
70805,61,-1,
70806,51,-10,
70807,51,0,
70808,52,1,
70809,53,1,
70810,53,0,
70811,53,0,
70812,52,-1,
70813,53,1,
70814,54,1,
70815,56,2,
70816,56,0,
70817,58,2,
70818,58,0,
70819,58,0,
70820,58,0,
70821,58,0,
70822,58,0,
70823,57,-1,
70824,57,0,
70825,56,-1,
70826,56,0,
70827,56,0,
70828,56,0,
70829,55,-1,
70830,55,0,
70831,55,0,
70832,55,0,
70833,55,0,
70834,55,0,
70835,55,0,
70836,55,0,
70837,54,-1,
70838,51,-3,
70839,51,0,
70840,51,0,
70841,52,1,
70842,51,-1,
70843,52,1,
70844,52,0,
70845,52,0,
70846,52,0,
70847,52,0,
70848,53,1,
70849,53,0,
70850,54,1,
70851,54,0,
70852,54,0,
70853,54,0,
70854,55,1,
70855,54,-1,
70856,54,0,
70857,55,1,
70858,55,0,
70859,56,1,
70860,57,1,
70861,57,0,
70862,56,-1,
70863,55,-1,
70864,55,0,
70865,55,0,
70866,55,0,
70867,55,0,
70868,54,-1,
70869,54,0,
70870,54,0,
70871,54,0,
70872,53,-1,
70873,52,-1,
70874,51,-1,
70875,50,-1,
70876,50,0,
70877,50,0,
70878,51,1,
70879,52,1,
70880,52,0,
70881,53,1,
70882,53,0,
70883,53,0,
70884,54,1,
70885,54,0,
70886,54,0,
70887,54,0,
70888,54,0,
70889,54,0,
70890,53,-1,
70891,53,0,
70892,53,0,
70893,54,1,
70894,54,0,
70895,54,0,
70896,54,0,
70897,54,0,
70898,54,0,
70899,54,0,
70900,54,0,
70901,54,0,
70902,55,1,
70903,55,0,
70904,55,0,
70905,54,-1,
70906,54,0,
70907,55,1,
70908,55,0,
70909,54,-1,
70910,54,0,
70911,54,0,
70912,54,0,
70913,53,-1,
70914,53,0,
70915,53,0,
70916,53,0,
70917,54,1,
70918,54,0,
70919,54,0,
70920,54,0,
70921,54,0,
70922,55,1,
70923,55,0,
70924,55,0,
70925,54,-1,
70926,54,0,
70927,54,0,
70928,54,0,
70929,54,0,
70930,54,0,
70931,55,1,
70932,55,0,
70933,54,-1,
70934,53,-1,
70935,52,-1,
70936,52,0,
70937,52,0,
70938,53,1,
70939,53,0,
70940,53,0,
70941,53,0,
70942,53,0,
70943,54,1,
70944,54,0,
70945,55,1,
70946,55,0,
70947,56,1,
70948,55,-1,
70949,56,1,
70950,56,0,
70951,55,-1,
70952,55,0,
70953,55,0,
70954,55,0,
70955,54,-1,
70956,54,0,
70957,53,-1,
70958,53,0,
70959,53,0,
70960,53,0,
70961,54,1,
70962,53,-1,
70963,53,0,
70964,53,0,
70965,53,0,
70966,53,0,
70967,53,0,
70968,53,0,
70969,53,0,
70970,53,0,
70971,53,0,
70972,53,0,
70973,53,0,
70974,53,0,
70975,53,0,
70976,53,0,
70977,53,0,
70978,53,0,
70979,53,0,
70980,53,0,
70981,53,0,
70982,54,1,
70983,54,0,
70984,54,0,
70985,54,0,
70986,54,0,
70987,53,-1,
70988,53,0,
70989,53,0,
70990,53,0,
70991,54,1,
70992,54,0,
70993,54,0,
70994,54,0,
70995,53,-1,
70996,53,0,
70997,53,0,
70998,54,1,
70999,54,0,
71000,54,0,
71001,54,0,
71002,54,0,
71003,54,0,
71004,54,0,
71005,54,0,
71006,55,1,
71007,55,0,
71008,54,-1,
71009,53,-1,
71010,52,-1,
71011,51,-1,
71012,50,-1,
71013,50,0,
71014,51,1,
71015,51,0,
71016,52,1,
71017,52,0,
71018,53,1,
71019,53,0,
71020,53,0,
71021,53,0,
71022,54,1,
71023,54,0,
71024,54,0,
71025,53,-1,
71026,53,0,
71027,54,1,
71028,54,0,
71029,53,-1,
71030,53,0,
71031,53,0,
71032,53,0,
71033,53,0,
71034,53,0,
71035,53,0,
71036,53,0,
71037,53,0,
71038,53,0,
71039,53,0,
71040,53,0,
71041,53,0,
71042,54,1,
71043,54,0,
71044,54,0,
71045,54,0,
71046,54,0,
71047,53,-1,
71048,53,0,
71049,53,0,
71050,53,0,
71051,53,0,
71052,53,0,
71053,53,0,
71054,53,0,
71055,53,0,
71056,53,0,
71057,53,0,
71058,52,-1,
71059,51,-1,
71060,51,0,
71061,52,1,
71062,52,0,
71063,52,0,
71064,53,1,
71065,52,-1,
71066,52,0,
71067,51,-1,
71068,51,0,
71069,51,0,
71070,52,1,
71071,52,0,
71072,52,0,
71073,51,-1,
71074,51,0,
71075,51,0,
71076,52,1,
71077,52,0,
71078,52,0,
71079,53,1,
71080,53,0,
71081,53,0,
71082,53,0,
71083,53,0,
71084,53,0,
71085,53,0,
71086,53,0,
71087,53,0,
71088,53,0,
71089,53,0,
71090,53,0,
71091,53,0,
71092,52,-1,
71093,52,0,
71094,52,0,
71095,52,0,
71096,53,1,
71097,53,0,
71098,53,0,
71099,53,0,
71100,52,-1,
71101,53,1,
71102,53,0,
71103,53,0,
71104,53,0,
71105,53,0,
71106,53,0,
71107,53,0,
71108,53,0,
71109,53,0,
71110,52,-1,
71111,52,0,
71112,52,0,
71113,52,0,
71114,52,0,
71115,51,-1,
71116,51,0,
71117,51,0,
71118,52,1,
71119,52,0,
71120,52,0,
71121,52,0,
71122,52,0,
71123,52,0,
71124,51,-1,
71125,49,-2,
71126,48,-1,
71127,47,-1,
71128,48,1,
71129,49,1,
71130,50,1,
71131,50,0,
71132,51,1,
71133,51,0,
71134,52,1,
71135,52,0,
71136,52,0,
71137,51,-1,
71138,50,-1,
71139,49,-1,
71140,50,1,
71141,51,1,
71142,51,0,
71143,52,1,
71144,52,0,
71145,52,0,
71146,53,1,
71147,53,0,
71148,53,0,
71149,54,1,
71150,54,0,
71151,53,-1,
71152,52,-1,
71153,52,0,
71154,53,1,
71155,53,0,
71156,52,-1,
71157,52,0,
71158,52,0,
71159,52,0,
71160,52,0,
71161,52,0,
71162,52,0,
71163,52,0,
71164,52,0,
71165,51,-1,
71166,51,0,
71167,52,1,
71168,52,0,
71169,52,0,
71170,51,-1,
71171,52,1,
71172,52,0,
71173,52,0,
71174,52,0,
71175,52,0,
71176,52,0,
71177,52,0,
71178,52,0,
71179,52,0,
71180,52,0,
71181,52,0,
71182,52,0,
71183,52,0,
71184,52,0,
71185,52,0,
71186,52,0,
71187,52,0,
71188,52,0,
71189,52,0,
71190,53,1,
71191,52,-1,
71192,53,1,
71193,53,0,
71194,52,-1,
71195,52,0,
71196,52,0,
71197,52,0,
71198,52,0,
71199,52,0,
71200,52,0,
71201,51,-1,
71202,51,0,
71203,51,0,
71204,52,1,
71205,52,0,
71206,53,1,
71207,53,0,
71208,53,0,
71209,53,0,
71210,53,0,
71211,52,-1,
71212,52,0,
71213,51,-1,
71214,51,0,
71215,52,1,
71216,53,1,
71217,54,1,
71218,55,1,
71219,54,-1,
71220,53,-1,
71221,52,-1,
71222,52,0,
71223,51,-1,
71224,50,-1,
71225,50,0,
71226,50,0,
71227,50,0,
71228,51,1,
71229,51,0,
71230,51,0,
71231,51,0,
71232,60,9,
71233,64,4,
71234,68,4,
71235,69,1,
71236,70,1,
71237,72,2,
71238,70,-2,
71239,68,-2,
71240,67,-1,
71241,65,-2,
71242,63,-2,
71243,61,-2,
71244,60,-1,
71245,59,-1,
71246,58,-1,
71247,57,-1,
71248,56,-1,
71249,55,-1,
71250,51,-4,
71251,50,-1,
71252,50,0,
71253,50,0,
71254,50,0,
71255,50,0,
71256,49,-1,
71257,49,0,
71258,49,0,
71259,49,0,
71260,50,1,
71261,49,-1,
71262,50,1,
71263,49,-1,
71264,50,1,
71265,50,0,
71266,50,0,
71267,50,0,
71268,50,0,
71269,50,0,
71270,51,1,
71271,51,0,
71272,52,1,
71273,52,0,
71274,52,0,
71275,52,0,
71276,52,0,
71277,51,-1,
71278,50,-1,
71279,50,0,
71280,50,0,
71281,50,0,
71282,50,0,
71283,49,-1,
71284,49,0,
71285,50,1,
71286,50,0,
71287,50,0,
71288,51,1,
71289,51,0,
71290,52,1,
71291,52,0,
71292,52,0,
71293,52,0,
71294,52,0,
71295,52,0,
71296,51,-1,
71297,52,1,
71298,52,0,
71299,52,0,
71300,51,-1,
71301,52,1,
71302,52,0,
71303,52,0,
71304,53,1,
71305,53,0,
71306,52,-1,
71307,52,0,
71308,52,0,
71309,53,1,
71310,52,-1,
71311,51,-1,
71312,50,-1,
71313,50,0,
71314,50,0,
71315,51,1,
71316,52,1,
71317,53,1,
71318,54,1,
71319,55,1,
71320,54,-1,
71321,53,-1,
71322,52,-1,
71323,51,-1,
71324,50,-1,
71325,50,0,
71326,50,0,
71327,51,1,
71328,51,0,
71329,51,0,
71330,51,0,
71331,52,1,
71332,51,-1,
71333,51,0,
71334,50,-1,
71335,50,0,
71336,50,0,
71337,51,1,
71338,52,1,
71339,53,1,
71340,53,0,
71341,52,-1,
71342,51,-1,
71343,51,0,
71344,51,0,
71345,52,1,
71346,52,0,
71347,52,0,
71348,52,0,
71349,52,0,
71350,52,0,
71351,51,-1,
71352,51,0,
71353,51,0,
71354,52,1,
71355,52,0,
71356,53,1,
71357,53,0,
71358,53,0,
71359,53,0,
71360,53,0,
71361,53,0,
71362,53,0,
71363,53,0,
71364,53,0,
71365,52,-1,
71366,53,1,
71367,53,0,
71368,54,1,
71369,54,0,
71370,54,0,
71371,53,-1,
71372,53,0,
71373,52,-1,
71374,52,0,
71375,52,0,
71376,52,0,
71377,52,0,
71378,53,1,
71379,53,0,
71380,52,-1,
71381,52,0,
71382,51,-1,
71383,51,0,
71384,51,0,
71385,51,0,
71386,51,0,
71387,52,1,
71388,52,0,
71389,53,1,
71390,53,0,
71391,53,0,
71392,53,0,
71393,53,0,
71394,53,0,
71395,53,0,
71396,52,-1,
71397,52,0,
71398,52,0,
71399,52,0,
71400,52,0,
71401,52,0,
71402,52,0,
71403,52,0,
71404,52,0,
71405,52,0,
71406,52,0,
71407,52,0,
71408,52,0,
71409,53,1,
71410,53,0,
71411,53,0,
71412,53,0,
71413,53,0,
71414,53,0,
71415,54,1,
71416,54,0,
71417,54,0,
71418,54,0,
71419,54,0,
71420,54,0,
71421,54,0,
71422,54,0,
71423,54,0,
71424,54,0,
71425,54,0,
71426,54,0,
71427,54,0,
71428,54,0,
71429,54,0,
71430,54,0,
71431,54,0,
71432,53,-1,
71433,52,-1,
71434,52,0,
71435,53,1,
71436,53,0,
71437,53,0,
71438,53,0,
71439,53,0,
71440,53,0,
71441,53,0,
71442,53,0,
71443,53,0,
71444,53,0,
71445,53,0,
71446,53,0,
71447,52,-1,
71448,52,0,
71449,52,0,
71450,53,1,
71451,53,0,
71452,53,0,
71453,53,0,
71454,52,-1,
71455,51,-1,
71456,51,0,
71457,52,1,
71458,52,0,
71459,52,0,
71460,53,1,
71461,53,0,
71462,53,0,
71463,53,0,
71464,53,0,
71465,54,1,
71466,54,0,
71467,54,0,
71468,55,1,
71469,55,0,
71470,55,0,
71471,55,0,
71472,55,0,
71473,54,-1,
71474,53,-1,
71475,53,0,
71476,53,0,
71477,53,0,
71478,54,1,
71479,54,0,
71480,54,0,
71481,54,0,
71482,54,0,
71483,54,0,
71484,54,0,
71485,54,0,
71486,54,0,
71487,54,0,
71488,53,-1,
71489,53,0,
71490,54,1,
71491,53,-1,
71492,53,0,
71493,53,0,
71494,53,0,
71495,53,0,
71496,53,0,
71497,53,0,
71498,54,1,
71499,54,0,
71500,53,-1,
71501,53,0,
71502,53,0,
71503,53,0,
71504,53,0,
71505,53,0,
71506,52,-1,
71507,52,0,
71508,53,1,
71509,53,0,
71510,53,0,
71511,54,1,
71512,54,0,
71513,54,0,
71514,54,0,
71515,54,0,
71516,54,0,
71517,54,0,
71518,54,0,
71519,53,-1,
71520,53,0,
71521,54,1,
71522,54,0,
71523,54,0,
71524,54,0,
71525,53,-1,
71526,53,0,
71527,54,1,
71528,53,-1,
71529,53,0,
71530,54,1,
71531,54,0,
71532,54,0,
71533,53,-1,
71534,53,0,
71535,54,1,
71536,54,0,
71537,53,-1,
71538,53,0,
71539,53,0,
71540,53,0,
71541,53,0,
71542,53,0,
71543,54,1,
71544,54,0,
71545,54,0,
71546,54,0,
71547,53,-1,
71548,53,0,
71549,53,0,
71550,53,0,
71551,53,0,
71552,53,0,
71553,53,0,
71554,53,0,
71555,53,0,
71556,53,0,
71557,53,0,
71558,53,0,
71559,53,0,
71560,53,0,
71561,53,0,
71562,53,0,
71563,53,0,
71564,54,1,
71565,53,-1,
71566,53,0,
71567,53,0,
71568,53,0,
71569,53,0,
71570,53,0,
71571,54,1,
71572,54,0,
71573,54,0,
71574,54,0,
71575,54,0,
71576,55,1,
71577,55,0,
71578,55,0,
71579,54,-1,
71580,54,0,
71581,54,0,
71582,54,0,
71583,53,-1,
71584,53,0,
71585,53,0,
71586,53,0,
71587,53,0,
71588,53,0,
71589,53,0,
71590,53,0,
71591,53,0,
71592,54,1,
71593,54,0,
71594,54,0,
71595,54,0,
71596,54,0,
71597,54,0,
71598,54,0,
71599,54,0,
71600,54,0,
71601,54,0,
71602,55,1,
71603,55,0,
71604,55,0,
71605,55,0,
71606,55,0,
71607,55,0,
71608,54,-1,
71609,54,0,
71610,54,0,
71611,54,0,
71612,53,-1,
71613,53,0,
71614,53,0,
71615,53,0,
71616,53,0,
71617,53,0,
71618,53,0,
71619,54,1,
71620,54,0,
71621,53,-1,
71622,52,-1,
71623,52,0,
71624,52,0,
71625,52,0,
71626,52,0,
71627,53,1,
71628,53,0,
71629,53,0,
71630,53,0,
71631,53,0,
71632,53,0,
71633,53,0,
71634,53,0,
71635,54,1,
71636,54,0,
71637,54,0,
71638,54,0,
71639,54,0,
71640,54,0,
71641,54,0,
71642,54,0,
71643,54,0,
71644,54,0,
71645,54,0,
71646,53,-1,
71647,53,0,
71648,52,-1,
71649,52,0,
71650,53,1,
71651,53,0,
71652,53,0,
71653,53,0,
71654,54,1,
71655,54,0,
71656,54,0,
71657,54,0,
71658,54,0,
71659,54,0,
71660,54,0,
71661,54,0,
71662,54,0,
71663,54,0,
71664,54,0,
71665,53,-1,
71666,53,0,
71667,53,0,
71668,53,0,
71669,53,0,
71670,53,0,
71671,53,0,
71672,53,0,
71673,53,0,
71674,53,0,
71675,53,0,
71676,53,0,
71677,53,0,
71678,53,0,
71679,53,0,
71680,53,0,
71681,52,-1,
71682,52,0,
71683,52,0,
71684,52,0,
71685,52,0,
71686,53,1,
71687,53,0,
71688,53,0,
71689,53,0,
71690,53,0,
71691,53,0,
71692,53,0,
71693,53,0,
71694,52,-1,
71695,53,1,
71696,52,-1,
71697,52,0,
71698,53,1,
71699,53,0,
71700,53,0,
71701,53,0,
71702,53,0,
71703,53,0,
71704,54,1,
71705,54,0,
71706,54,0,
71707,53,-1,
71708,53,0,
71709,52,-1,
71710,52,0,
71711,52,0,
71712,52,0,
71713,52,0,
71714,52,0,
71715,53,1,
71716,53,0,
71717,53,0,
71718,53,0,
71719,53,0,
71720,53,0,
71721,54,1,
71722,54,0,
71723,54,0,
71724,54,0,
71725,54,0,
71726,54,0,
71727,53,-1,
71728,53,0,
71729,53,0,
71730,53,0,
71731,53,0,
71732,53,0,
71733,53,0,
71734,52,-1,
71735,52,0,
71736,52,0,
71737,52,0,
71738,52,0,
71739,52,0,
71740,52,0,
71741,52,0,
71742,53,1,
71743,53,0,
71744,53,0,
71745,53,0,
71746,53,0,
71747,54,1,
71748,54,0,
71749,53,-1,
71750,53,0,
71751,53,0,
71752,53,0,
71753,53,0,
71754,52,-1,
71755,52,0,
71756,51,-1,
71757,52,1,
71758,52,0,
71759,53,1,
71760,53,0,
71761,54,1,
71762,54,0,
71763,53,-1,
71764,53,0,
71765,52,-1,
71766,52,0,
71767,52,0,
71768,52,0,
71769,53,1,
71770,53,0,
71771,53,0,
71772,53,0,
71773,53,0,
71774,53,0,
71775,53,0,
71776,53,0,
71777,53,0,
71778,53,0,
71779,53,0,
71780,52,-1,
71781,52,0,
71782,52,0,
71783,53,1,
71784,53,0,
71785,53,0,
71786,53,0,
71787,53,0,
71788,53,0,
71789,54,1,
71790,53,-1,
71791,53,0,
71792,52,-1,
71793,52,0,
71794,52,0,
71795,51,-1,
71796,51,0,
71797,51,0,
71798,52,1,
71799,52,0,
71800,52,0,
71801,53,1,
71802,53,0,
71803,52,-1,
71804,52,0,
71805,52,0,
71806,52,0,
71807,52,0,
71808,52,0,
71809,53,1,
71810,53,0,
