id,heart-rate,variance,target
72693,57,-1,3
72694,56,-1,3
72695,55,-1,3
72696,54,-1,3
72697,54,0,3
72698,55,1,3
72699,55,0,3
72700,56,1,3
72701,56,0,3
72702,56,0,3
72703,56,0,3
72704,57,1,3
72705,57,0,3
72706,58,1,3
72707,58,0,3
72708,59,1,3
72709,59,0,3
72710,59,0,3
72711,58,-1,3
72712,58,0,3
72713,59,1,3
72714,60,1,3
72715,60,0,3
72716,61,1,3
72717,62,1,3
72718,61,-1,3
72719,61,0,3
72720,61,0,3
72721,61,0,3
72722,61,0,3
72723,60,-1,3
72724,60,0,3
72725,59,-1,3
72726,58,-1,3
72727,57,-1,3
72728,57,0,3
72729,58,1,3
72730,59,1,3
72731,59,0,3
72732,60,1,3
72733,59,-1,3
72734,59,0,3
72735,59,0,3
72736,60,1,3
72737,60,0,3
72738,61,1,3
72739,62,1,3
72740,63,1,3
72741,64,1,3
72742,63,-1,3
72743,62,-1,3
72744,61,-1,3
72745,60,-1,3
72746,59,-1,3
72747,58,-1,3
72748,58,0,3
72749,58,0,3
72750,58,0,3
72751,57,-1,3
72752,56,-1,3
72753,57,1,3
72754,57,0,3
72755,57,0,3
72756,57,0,3
72757,56,-1,3
72758,57,1,3
72759,57,0,3
72760,58,1,3
72761,58,0,3
72762,58,0,3
72763,59,1,3
72764,59,0,3
72765,59,0,3
72766,59,0,3
72767,59,0,3
72768,59,0,3
72769,60,1,3
72770,60,0,3
72771,60,0,3
72772,59,-1,3
72773,59,0,3
72774,60,1,3
72775,61,1,3
72776,62,1,3
72777,61,-1,3
72778,60,-1,3
72779,59,-1,3
72780,59,0,3
72781,60,1,3
72782,61,1,3
72783,62,1,3
72784,62,0,3
72785,63,1,3
72786,63,0,3
72787,63,0,3
72788,63,0,3
72789,63,0,3
72790,64,1,3
72791,64,0,3
72792,65,1,3
72793,65,0,3
72794,65,0,3
72795,61,-4,3
72796,59,-2,3
72797,57,-2,3
72798,56,-1,3
72799,55,-1,3
72800,54,-1,3
72801,54,0,3
72802,54,0,3
72803,54,0,3
72804,54,0,3
72805,53,-1,3
72806,52,-1,3
72807,52,0,3
72808,52,0,3
72809,53,1,3
72810,53,0,3
72811,53,0,3
72812,54,1,3
72813,54,0,3
72814,55,1,3
72815,55,0,3
72816,55,0,3
72817,55,0,3
72818,55,0,3
72819,56,1,3
72820,57,1,3
72821,57,0,3
72822,57,0,3
72823,57,0,3
72824,57,0,3
72825,57,0,3
72826,56,-1,3
72827,55,-1,3
72828,55,0,3
72829,55,0,3
72830,55,0,3
72831,56,1,3
72832,56,0,3
72833,57,1,3
72834,57,0,3
72835,56,-1,3
72836,56,0,3
72837,56,0,3
72838,56,0,3
72839,56,0,3
72840,56,0,3
72841,57,1,3
72842,58,1,3
72843,60,2,3
72844,61,1,3
72845,62,1,3
72846,60,-2,3
72847,59,-1,3
72848,57,-2,3
72849,56,-1,3
72850,56,0,3
72851,56,0,3
72852,56,0,3
72853,57,1,3
72854,57,0,3
72855,61,4,3
72856,63,2,3
72857,64,1,3
72858,64,0,3
72859,63,-1,3
72860,62,-1,3
72861,61,-1,3
72862,60,-1,3
72863,59,-1,3
72864,58,-1,3
72865,57,-1,3
72866,56,-1,3
72867,53,-3,3
72868,52,-1,3
72869,52,0,3
72870,51,-1,3
72871,51,0,3
72872,51,0,3
72873,52,1,3
72874,52,0,3
72875,51,-1,3
72876,51,0,3
72877,51,0,3
72878,52,1,3
72879,52,0,3
72880,53,1,3
72881,53,0,3
72882,54,1,3
72883,54,0,3
72884,55,1,3
72885,55,0,3
72886,55,0,3
72887,55,0,3
72888,55,0,3
72889,55,0,3
72890,55,0,3
72891,56,1,3
72892,56,0,3
72893,57,1,3
72894,57,0,3
72895,56,-1,3
72896,55,-1,3
72897,55,0,3
72898,54,-1,3
72899,55,1,3
72900,55,0,3
72901,55,0,3
72902,56,1,3
72903,56,0,3
72904,57,1,3
72905,56,-1,3
72906,56,0,3
72907,55,-1,3
72908,55,0,3
72909,55,0,3
72910,55,0,3
72911,55,0,3
72912,54,-1,3
72913,53,-1,3
72914,52,-1,3
72915,52,0,3
72916,53,1,3
72917,54,1,3
72918,55,1,3
72919,56,1,3
72920,56,0,3
72921,56,0,3
72922,55,-1,3
72923,55,0,3
72924,56,1,3
72925,56,0,3
72926,55,-1,3
72927,55,0,3
72928,55,0,3
72929,54,-1,3
72930,54,0,3
72931,54,0,3
72932,55,1,3
72933,56,1,3
72934,56,0,3
72935,56,0,3
72936,56,0,3
72937,56,0,3
72938,56,0,3
72939,56,0,3
72940,57,1,3
72941,57,0,3
72942,57,0,3
72943,57,0,3
72944,57,0,3
72945,58,1,3
72946,58,0,3
72947,58,0,3
72948,58,0,3
72949,57,-1,3
72950,57,0,3
72951,57,0,3
72952,57,0,3
72953,57,0,3
72954,57,0,3
72955,57,0,3
72956,58,1,3
72957,59,1,3
72958,59,0,3
72959,58,-1,3
72960,57,-1,3
72961,56,-1,3
72962,57,1,3
72963,57,0,3
72964,57,0,3
72965,57,0,3
72966,56,-1,3
72967,57,1,3
72968,57,0,3
72969,58,1,3
72970,59,1,3
72971,59,0,3
72972,60,1,3
72973,59,-1,3
72974,59,0,3
72975,58,-1,3
72976,58,0,3
72977,57,-1,3
72978,57,0,3
72979,56,-1,3
72980,55,-1,3
72981,55,0,3
72982,56,1,3
72983,56,0,3
72984,56,0,3
72985,56,0,3
72986,57,1,3
72987,58,1,3
72988,58,0,3
72989,58,0,3
72990,58,0,3
72991,58,0,3
72992,59,1,3
72993,59,0,3
72994,59,0,3
72995,59,0,3
72996,59,0,3
72997,69,10,3
72998,74,5,3
72999,76,2,3
73000,76,0,3
73001,77,1,3
73002,71,-6,3
73003,68,-3,3
73004,65,-3,3
73005,63,-2,3
73006,62,-1,3
73007,60,-2,3
73008,60,0,3
73009,59,-1,3
73010,59,0,3
73011,58,-1,3
73012,51,-7,3
73013,51,0,3
73014,50,-1,3
73015,51,1,3
73016,51,0,3
73017,51,0,3
73018,51,0,3
73019,51,0,3
73020,51,0,3
73021,51,0,3
73022,52,1,3
73023,52,0,3
73024,52,0,3
73025,53,1,3
73026,54,1,3
73027,54,0,3
73028,54,0,3
73029,55,1,3
73030,55,0,3
73031,55,0,3
73032,55,0,3
73033,56,1,3
73034,56,0,3
73035,56,0,3
73036,57,1,3
73037,57,0,3
73038,57,0,3
73039,57,0,3
73040,57,0,3
73041,58,1,3
73042,57,-1,3
73043,57,0,3
73044,57,0,3
73045,58,1,3
73046,58,0,3
73047,58,0,3
73048,58,0,3
73049,57,-1,3
73050,57,0,3
73051,56,-1,3
73052,57,1,3
73053,58,1,3
73054,59,1,3
73055,59,0,3
73056,59,0,3
73057,59,0,3
73058,58,-1,3
73059,59,1,3
73060,58,-1,3
73061,58,0,3
73062,58,0,3
73063,58,0,3
73064,58,0,3
73065,57,-1,3
73066,57,0,3
73067,56,-1,3
73068,56,0,3
73069,55,-1,3
73070,54,-1,3
73071,54,0,3
73072,54,0,3
73073,54,0,3
73074,54,0,3
73075,55,1,3
73076,56,1,3
73077,56,0,3
73078,57,1,3
73079,58,1,3
73080,59,1,3
73081,60,1,3
73082,61,1,3
73083,62,1,3
73084,63,1,3
73085,63,0,3
73086,63,0,3
73087,63,0,3
73088,63,0,3
73089,64,1,3
73090,64,0,3
73091,65,1,3
73092,65,0,3
73093,65,0,3
73094,65,0,3
73095,65,0,3
73096,64,-1,3
73097,64,0,3
73098,63,-1,3
73099,63,0,3
73100,58,-5,3
73101,56,-2,3
73102,56,0,3
73103,56,0,3
73104,56,0,3
73105,56,0,3
73106,56,0,3
73107,54,-2,3
73108,53,-1,3
73109,52,-1,3
73110,53,1,3
73111,54,1,3
73112,55,1,3
73113,56,1,3
73114,56,0,3
73115,55,-1,3
73116,54,-1,3
73117,53,-1,3
73118,53,0,3
73119,54,1,3
73120,55,1,3
73121,56,1,3
73122,57,1,3
73123,58,1,3
73124,58,0,3
73125,58,0,3
73126,58,0,3
73127,57,-1,3
73128,56,-1,3
73129,55,-1,3
73130,56,1,3
73131,56,0,3
73132,56,0,3
73133,57,1,3
73134,58,1,3
73135,58,0,3
73136,59,1,3
73137,59,0,3
73138,59,0,3
73139,59,0,3
73140,58,-1,3
73141,57,-1,3
73142,57,0,3
73143,51,-6,3
73144,52,1,3
73145,53,1,3
73146,54,1,3
73147,54,0,3
73148,54,0,3
73149,54,0,3
73150,54,0,3
73151,55,1,3
73152,55,0,3
73153,55,0,3
73154,54,-1,3
73155,54,0,3
73156,54,0,3
73157,54,0,3
73158,54,0,3
73159,54,0,3
73160,55,1,3
73161,55,0,3
73162,55,0,3
73163,55,0,3
73164,55,0,3
73165,56,1,3
73166,56,0,3
73167,56,0,3
73168,55,-1,3
73169,55,0,3
73170,54,-1,3
73171,54,0,3
73172,55,1,3
73173,54,-1,3
73174,53,-1,3
73175,53,0,3
73176,53,0,3
73177,54,1,3
73178,55,1,3
73179,55,0,3
73180,56,1,3
73181,55,-1,3
73182,54,-1,3
73183,54,0,3
73184,54,0,3
73185,55,1,3
73186,56,1,3
73187,55,-1,3
73188,55,0,3
73189,55,0,3
73190,55,0,3
73191,56,1,3
73192,55,-1,3
73193,56,1,3
73194,55,-1,3
73195,55,0,3
73196,56,1,3
73197,57,1,3
73198,58,1,3
73199,59,1,3
73200,60,1,3
73201,61,1,3
73202,61,0,3
73203,60,-1,3
73204,59,-1,3
73205,58,-1,3
73206,57,-1,3
73207,56,-1,3
73208,56,0,3
73209,56,0,3
73210,57,1,3
73211,57,0,3
73212,57,0,3
73213,62,5,3
73214,65,3,3
73215,66,1,3
73216,66,0,3
73217,64,-2,3
73218,63,-1,3
73219,63,0,3
73220,63,0,3
73221,63,0,3
73222,60,-3,3
73223,58,-2,3
73224,56,-2,3
73225,55,-1,3
73226,54,-1,3
73227,53,-1,3
73228,52,-1,3
73229,50,-2,3
73230,50,0,3
73231,49,-1,3
73232,50,1,3
73233,50,0,3
73234,50,0,3
73235,51,1,3
73236,50,-1,3
73237,50,0,3
73238,50,0,3
73239,50,0,3
73240,51,1,3
73241,51,0,3
73242,51,0,3
73243,52,1,3
73244,52,0,3
73245,53,1,3
73246,53,0,3
73247,54,1,3
73248,54,0,3
73249,54,0,3
73250,54,0,3
73251,54,0,3
73252,54,0,3
73253,53,-1,3
73254,54,1,3
73255,54,0,3
73256,55,1,3
73257,55,0,3
73258,54,-1,3
73259,54,0,3
73260,53,-1,3
73261,53,0,3
73262,54,1,3
73263,54,0,3
73264,54,0,3
73265,54,0,3
73266,53,-1,3
73267,53,0,3
73268,53,0,3
73269,52,-1,3
73270,52,0,3
73271,51,-1,3
73272,51,0,3
73273,51,0,3
73274,51,0,3
73275,52,1,3
73276,51,-1,3
73277,51,0,3
73278,51,0,3
73279,52,1,3
73280,52,0,3
73281,53,1,3
73282,53,0,3
73283,54,1,3
73284,53,-1,3
73285,52,-1,3
73286,52,0,3
73287,52,0,3
73288,52,0,3
73289,52,0,3
73290,53,1,3
73291,53,0,3
73292,53,0,3
73293,52,-1,3
73294,52,0,3
73295,52,0,3
73296,52,0,3
73297,52,0,3
73298,52,0,3
73299,52,0,3
73300,53,1,3
73301,53,0,3
73302,53,0,3
73303,54,1,3
73304,54,0,3
73305,53,-1,3
73306,53,0,3
73307,53,0,3
73308,54,1,3
73309,54,0,3
73310,54,0,3
73311,53,-1,3
73312,53,0,3
73313,53,0,3
73314,53,0,3
73315,53,0,3
73316,53,0,3
73317,53,0,3
73318,53,0,3
73319,52,-1,3
73320,51,-1,3
73321,50,-1,3
73322,49,-1,3
73323,49,0,3
73324,49,0,3
73325,49,0,3
73326,50,1,3
73327,50,0,3
73328,51,1,3
73329,51,0,3
73330,51,0,3
73331,50,-1,3
73332,50,0,3
73333,51,1,3
73334,51,0,3
73335,50,-1,3
73336,50,0,3
73337,50,0,3
73338,51,1,3
73339,51,0,3
73340,51,0,3
73341,51,0,3
73342,52,1,3
73343,52,0,3
73344,52,0,3
73345,53,1,3
73346,53,0,3
73347,53,0,3
73348,53,0,3
73349,52,-1,3
73350,52,0,3
73351,52,0,3
73352,51,-1,3
73353,51,0,3
73354,51,0,3
73355,51,0,3
73356,52,1,3
73357,52,0,3
73358,52,0,3
73359,52,0,3
73360,52,0,3
73361,52,0,3
73362,53,1,3
73363,53,0,3
73364,53,0,3
73365,53,0,3
73366,53,0,3
73367,53,0,3
73368,52,-1,3
73369,50,-2,3
73370,49,-1,3
73371,48,-1,3
73372,49,1,3
73373,49,0,3
73374,50,1,3
73375,51,1,3
73376,52,1,3
73377,52,0,3
73378,52,0,3
73379,52,0,3
73380,53,1,3
73381,53,0,3
73382,53,0,3
73383,53,0,3
73384,52,-1,3
73385,52,0,3
73386,52,0,3
73387,52,0,3
73388,52,0,3
73389,51,-1,3
73390,50,-1,3
73391,50,0,3
73392,51,1,3
73393,51,0,3
73394,52,1,3
73395,52,0,3
73396,51,-1,3
73397,51,0,3
73398,50,-1,3
73399,50,0,3
73400,50,0,3
73401,51,1,3
73402,51,0,3
73403,51,0,3
73404,51,0,3
73405,51,0,3
73406,52,1,3
73407,52,0,3
73408,52,0,3
73409,52,0,3
73410,52,0,3
73411,52,0,3
73412,53,1,3
73413,54,1,3
73414,54,0,3
73415,54,0,3
73416,54,0,3
73417,54,0,3
73418,60,6,3
73419,65,5,3
73420,68,3,3
73421,70,2,3
73422,72,2,3
73423,74,2,3
73424,75,1,3
73425,76,1,3
73426,76,0,3
73427,75,-1,3
73428,74,-1,3
73429,74,0,3
73430,73,-1,3
73431,72,-1,3
73432,66,-6,3
73433,63,-3,3
73434,61,-2,3
73435,60,-1,3
73436,53,-7,3
73437,54,1,3
73438,54,0,3
73439,54,0,3
73440,54,0,3
73441,54,0,3
73442,54,0,3
73443,54,0,3
73444,53,-1,3
73445,53,0,3
73446,53,0,3
73447,52,-1,3
73448,52,0,3
73449,52,0,3
73450,52,0,3
73451,52,0,3
73452,52,0,3
73453,53,1,3
73454,53,0,3
73455,54,1,3
73456,54,0,3
73457,54,0,3
73458,54,0,3
73459,54,0,3
73460,54,0,3
73461,54,0,3
73462,54,0,3
73463,54,0,3
73464,54,0,3
73465,54,0,3
73466,53,-1,3
73467,53,0,3
73468,54,1,3
73469,54,0,3
73470,53,-1,3
73471,53,0,3
73472,54,1,3
73473,54,0,3
73474,55,1,3
73475,55,0,3
73476,55,0,3
73477,55,0,3
73478,55,0,3
73479,55,0,3
73480,55,0,3
73481,55,0,3
73482,55,0,3
73483,54,-1,3
73484,54,0,3
73485,54,0,3
73486,54,0,3
73487,54,0,3
73488,54,0,3
73489,55,1,3
73490,55,0,3
73491,55,0,3
73492,55,0,3
73493,55,0,3
73494,55,0,3
73495,55,0,3
73496,54,-1,3
73497,54,0,3
73498,55,1,3
73499,55,0,3
73500,55,0,3
73501,55,0,3
73502,55,0,3
73503,55,0,3
73504,55,0,3
73505,54,-1,3
73506,54,0,3
73507,54,0,3
73508,54,0,3
73509,55,1,3
73510,54,-1,3
73511,54,0,3
73512,54,0,3
73513,53,-1,3
73514,53,0,3
73515,53,0,3
73516,53,0,3
73517,54,1,3
73518,54,0,3
73519,54,0,3
73520,54,0,3
73521,54,0,3
73522,54,0,3
73523,55,1,3
73524,55,0,3
73525,55,0,3
73526,54,-1,3
73527,54,0,3
73528,54,0,3
73529,53,-1,3
73530,53,0,3
73531,53,0,3
73532,52,-1,3
73533,52,0,3
73534,52,0,3
73535,52,0,3
73536,53,1,3
73537,53,0,3
73538,54,1,3
73539,54,0,3
73540,54,0,3
73541,54,0,3
73542,54,0,3
73543,54,0,3
73544,54,0,3
73545,54,0,3
73546,54,0,3
73547,53,-1,3
73548,53,0,3
73549,53,0,3
73550,52,-1,3
73551,52,0,3
73552,52,0,3
73553,52,0,3
73554,52,0,3
73555,52,0,3
73556,53,1,3
73557,53,0,3
73558,53,0,3
73559,53,0,3
73560,53,0,3
73561,53,0,3
73562,53,0,3
73563,53,0,3
73564,53,0,3
73565,53,0,3
73566,54,1,3
73567,54,0,3
73568,55,1,3
73569,55,0,3
73570,55,0,3
73571,55,0,3
73572,54,-1,3
73573,54,0,3
73574,53,-1,3
73575,53,0,3
73576,53,0,3
73577,52,-1,3
73578,52,0,3
73579,52,0,3
73580,53,1,3
73581,53,0,3
73582,53,0,3
73583,53,0,3
73584,53,0,3
73585,53,0,3
73586,53,0,3
73587,53,0,3
73588,53,0,3
73589,52,-1,3
73590,52,0,3
73591,52,0,3
73592,52,0,3
73593,52,0,3
73594,52,0,3
73595,52,0,3
73596,52,0,3
73597,52,0,3
73598,52,0,3
73599,53,1,3
73600,53,0,3
73601,52,-1,3
73602,52,0,3
73603,52,0,3
73604,52,0,3
73605,52,0,3
73606,53,1,3
73607,53,0,3
73608,53,0,3
73609,53,0,3
73610,53,0,3
73611,53,0,3
73612,52,-1,3
73613,53,1,3
73614,53,0,3
73615,53,0,3
73616,53,0,3
73617,53,0,3
73618,53,0,3
73619,53,0,3
73620,53,0,3
73621,52,-1,3
73622,51,-1,3
73623,50,-1,3
73624,50,0,3
73625,50,0,3
73626,50,0,3
73627,51,1,3
73628,51,0,3
73629,52,1,3
73630,52,0,3
73631,53,1,3
73632,53,0,3
73633,52,-1,3
73634,52,0,3
73635,52,0,3
73636,53,1,3
73637,53,0,3
73638,53,0,3
73639,54,1,3
73640,54,0,3
73641,53,-1,3
73642,53,0,3
73643,53,0,3
73644,53,0,3
73645,54,1,3
73646,53,-1,3
73647,53,0,3
73648,53,0,3
73649,52,-1,3
73650,52,0,3
73651,52,0,3
73652,53,1,3
73653,53,0,3
73654,53,0,3
73655,53,0,3
73656,53,0,3
73657,53,0,3
73658,53,0,3
73659,53,0,3
73660,53,0,3
73661,53,0,3
73662,53,0,3
73663,53,0,3
73664,53,0,3
73665,53,0,3
73666,53,0,3
73667,53,0,3
73668,53,0,3
73669,52,-1,3
73670,52,0,3
73671,52,0,3
73672,51,-1,3
73673,51,0,3
73674,51,0,3
73675,51,0,3
73676,51,0,3
73677,52,1,3
73678,51,-1,3
73679,51,0,3
73680,51,0,3
73681,51,0,3
73682,52,1,3
73683,52,0,3
73684,53,1,3
73685,53,0,3
73686,53,0,3
73687,53,0,3
73688,53,0,3
73689,53,0,3
73690,53,0,3
73691,53,0,3
73692,53,0,3
73693,53,0,3
73694,53,0,3
73695,53,0,3
73696,53,0,3
73697,53,0,3
73698,53,0,3
73699,53,0,3
73700,53,0,3
73701,53,0,3
73702,53,0,3
73703,53,0,3
73704,52,-1,3
73705,52,0,3
73706,51,-1,3
73707,50,-1,3
73708,50,0,3
73709,50,0,3
73710,50,0,3
73711,50,0,3
73712,50,0,3
73713,51,1,3
73714,51,0,3
73715,52,1,3
73716,52,0,3
73717,52,0,3
73718,52,0,3
73719,52,0,3
73720,53,1,3
73721,53,0,3
73722,53,0,3
73723,53,0,3
73724,53,0,3
73725,53,0,3
73726,53,0,3
73727,54,1,3
73728,54,0,3
73729,54,0,3
73730,54,0,3
73731,54,0,3
73732,53,-1,3
73733,53,0,3
73734,53,0,3
73735,53,0,3
73736,52,-1,3
73737,53,1,3
73738,53,0,3
73739,52,-1,3
73740,52,0,3
73741,53,1,3
73742,53,0,3
73743,52,-1,3
73744,52,0,3
73745,52,0,3
73746,52,0,3
73747,52,0,3
73748,52,0,3
73749,52,0,3
73750,53,1,3
73751,53,0,3
73752,53,0,3
73753,53,0,3
73754,53,0,3
73755,53,0,3
73756,53,0,3
73757,53,0,3
73758,53,0,3
73759,54,1,3
73760,54,0,3
73761,54,0,3
73762,53,-1,3
73763,53,0,3
73764,52,-1,3
73765,52,0,3
73766,51,-1,3
73767,51,0,3
73768,50,-1,3
73769,50,0,3
73770,50,0,3
73771,50,0,3
73772,50,0,3
73773,50,0,3
73774,50,0,3
73775,51,1,3
73776,52,1,3
73777,52,0,3
73778,53,1,3
73779,53,0,3
73780,53,0,3
73781,53,0,3
73782,54,1,3
73783,53,-1,3
73784,53,0,3
73785,52,-1,3
73786,52,0,3
73787,51,-1,3
73788,51,0,3
73789,51,0,3
73790,52,1,3
73791,51,-1,3
73792,51,0,3
73793,52,1,3
73794,52,0,3
73795,52,0,3
73796,52,0,3
73797,52,0,3
73798,52,0,3
73799,52,0,3
73800,53,1,3
73801,53,0,3
73802,53,0,3
73803,53,0,3
73804,53,0,3
73805,52,-1,3
73806,51,-1,3
73807,50,-1,3
73808,50,0,3
73809,51,1,3
73810,51,0,3
73811,51,0,3
73812,52,1,3
73813,52,0,3
73814,53,1,3
73815,53,0,3
73816,53,0,3
73817,53,0,3
73818,53,0,3
73819,53,0,3
73820,53,0,3
73821,53,0,3
73822,53,0,3
73823,52,-1,3
73824,52,0,3
73825,52,0,3
73826,52,0,3
73827,52,0,3
73828,52,0,3
73829,52,0,3
73830,52,0,3
73831,52,0,3
73832,52,0,3
73833,52,0,3
73834,52,0,3
73835,52,0,3
73836,52,0,3
73837,52,0,3
73838,52,0,3
73839,52,0,3
73840,52,0,3
73841,52,0,3
73842,53,1,3
73843,53,0,3
73844,52,-1,3
73845,53,1,3
73846,52,-1,3
73847,52,0,3
73848,51,-1,3
73849,51,0,3
73850,50,-1,3
73851,51,1,3
73852,51,0,3
73853,51,0,3
73854,51,0,3
73855,51,0,3
73856,51,0,3
73857,51,0,3
73858,52,1,3
73859,51,-1,3
73860,52,1,3
73861,52,0,3
73862,53,1,3
73863,53,0,3
73864,53,0,3
73865,53,0,3
73866,53,0,3
73867,53,0,3
73868,53,0,3
73869,53,0,3
73870,52,-1,3
73871,52,0,3
73872,52,0,3
73873,52,0,3
73874,52,0,3
73875,53,1,3
73876,53,0,3
73877,53,0,3
73878,53,0,3
73879,53,0,3
73880,53,0,3
73881,52,-1,3
73882,52,0,3
73883,52,0,3
73884,52,0,3
73885,52,0,3
73886,52,0,3
73887,52,0,3
73888,52,0,3
73889,52,0,3
73890,52,0,3
73891,53,1,3
73892,53,0,3
73893,53,0,3
73894,53,0,3
73895,53,0,3
73896,52,-1,3
73897,52,0,3
73898,52,0,3
73899,51,-1,3
73900,50,-1,3
73901,51,1,3
73902,51,0,3
73903,52,1,3
73904,52,0,3
73905,51,-1,3
73906,51,0,3
73907,51,0,3
73908,51,0,3
73909,52,1,3
73910,52,0,3
73911,52,0,3
73912,52,0,3
73913,52,0,3
73914,52,0,3
73915,52,0,3
73916,52,0,3
73917,53,1,3
73918,53,0,3
73919,53,0,3
73920,53,0,3
73921,53,0,3
73922,53,0,3
73923,53,0,3
73924,53,0,3
73925,53,0,3
73926,53,0,3
73927,53,0,3
73928,53,0,3
73929,53,0,3
73930,52,-1,3
73931,52,0,3
73932,52,0,3
73933,51,-1,3
73934,51,0,3
73935,51,0,3
73936,51,0,3
73937,50,-1,3
73938,50,0,3
73939,50,0,3
73940,50,0,3
73941,51,1,3
73942,51,0,3
73943,51,0,3
73944,50,-1,3
73945,50,0,3
73946,50,0,3
73947,50,0,3
73948,51,1,3
73949,51,0,3
73950,52,1,3
73951,52,0,3
73952,53,1,3
73953,52,-1,3
73954,52,0,3
73955,52,0,3
73956,52,0,3
73957,52,0,3
73958,52,0,3
73959,52,0,3
73960,52,0,3
73961,52,0,3
73962,52,0,3
73963,52,0,3
73964,52,0,3
73965,52,0,3
73966,52,0,3
73967,52,0,3
73968,52,0,3
73969,52,0,3
73970,51,-1,3
73971,51,0,3
73972,51,0,3
73973,52,1,3
73974,52,0,3
73975,52,0,3
73976,52,0,3
73977,53,1,3
73978,53,0,3
73979,53,0,3
73980,52,-1,3
73981,52,0,3
73982,52,0,3
73983,52,0,3
73984,52,0,3
73985,52,0,3
73986,51,-1,3
73987,51,0,3
73988,51,0,3
73989,51,0,3
73990,51,0,3
73991,52,1,3
73992,52,0,3
73993,52,0,3
73994,52,0,3
73995,53,1,3
73996,53,0,3
73997,52,-1,3
73998,52,0,3
73999,52,0,3
74000,52,0,3
74001,52,0,3
74002,52,0,3
74003,52,0,3
74004,52,0,3
74005,52,0,3
74006,53,1,3
74007,53,0,3
74008,52,-1,3
74009,52,0,3
74010,51,-1,3
74011,51,0,3
74012,51,0,3
74013,51,0,3
74014,51,0,3
74015,52,1,3
74016,52,0,3
74017,53,1,3
74018,53,0,3
74019,53,0,3
74020,53,0,3
74021,53,0,3
74022,53,0,3
74023,53,0,3
74024,53,0,3
74025,53,0,3
74026,53,0,3
74027,53,0,3
74028,53,0,3
74029,53,0,3
74030,53,0,3
74031,53,0,3
74032,53,0,3
74033,54,1,3
74034,55,1,3
74035,55,0,3
74036,54,-1,3
74037,54,0,3
74038,53,-1,3
74039,53,0,3
74040,53,0,3
74041,52,-1,3
74042,52,0,3
74043,52,0,3
74044,52,0,3
74045,53,1,3
74046,53,0,3
74047,53,0,3
74048,53,0,3
74049,53,0,3
74050,53,0,3
74051,53,0,3
74052,53,0,3
74053,53,0,3
74054,53,0,3
74055,53,0,3
74056,53,0,3
74057,53,0,3
74058,53,0,3
74059,52,-1,3
74060,53,1,3
74061,52,-1,3
74062,53,1,3
74063,52,-1,3
74064,52,0,3
74065,52,0,3
74066,52,0,3
74067,53,1,3
74068,53,0,3
74069,53,0,3
74070,53,0,3
74071,54,1,3
74072,54,0,3
74073,54,0,3
74074,53,-1,3
74075,53,0,3
74076,53,0,3
74077,53,0,3
74078,53,0,3
74079,53,0,3
74080,52,-1,3
74081,52,0,3
74082,52,0,3
74083,52,0,3
74084,53,1,3
74085,53,0,3
74086,54,1,3
74087,54,0,3
74088,54,0,3
74089,54,0,3
74090,55,1,3
74091,55,0,3
74092,54,-1,3
74093,54,0,3
74094,54,0,3
74095,53,-1,3
74096,53,0,3
74097,53,0,3
74098,53,0,3
74099,53,0,3
74100,53,0,3
74101,53,0,3
74102,53,0,3
74103,54,1,3
74104,54,0,3
74105,54,0,3
74106,55,1,3
74107,55,0,3
74108,54,-1,3
74109,53,-1,3
74110,53,0,3
74111,53,0,3
74112,54,1,3
74113,54,0,3
74114,54,0,3
74115,54,0,3
74116,53,-1,3
74117,53,0,3
74118,53,0,3
74119,53,0,3
74120,53,0,3
74121,54,1,3
74122,54,0,3
74123,55,1,3
74124,55,0,3
74125,54,-1,3
74126,54,0,3
74127,53,-1,3
74128,53,0,3
74129,53,0,3
74130,53,0,3
74131,54,1,3
74132,54,0,3
74133,54,0,3
74134,54,0,3
74135,54,0,3
74136,54,0,3
74137,54,0,3
74138,55,1,3
74139,54,-1,3
74140,54,0,3
74141,53,-1,3
74142,53,0,3
74143,53,0,3
74144,53,0,3
74145,53,0,3
74146,53,0,3
74147,53,0,3
74148,53,0,3
74149,52,-1,3
74150,52,0,3
74151,52,0,3
74152,53,1,3
74153,53,0,3
74154,53,0,3
74155,53,0,3
74156,53,0,3
74157,53,0,3
74158,53,0,3
74159,53,0,3
74160,53,0,3
74161,53,0,3
74162,53,0,3
74163,54,1,3
74164,54,0,3
74165,54,0,3
74166,55,1,3
74167,55,0,3
74168,56,1,3
74169,56,0,3
74170,56,0,3
74171,56,0,3
74172,55,-1,3
74173,55,0,3
74174,54,-1,3
74175,53,-1,3
74176,52,-1,3
74177,52,0,3
74178,51,-1,3
74179,51,0,3
74180,52,1,3
74181,52,0,3
74182,52,0,3
74183,53,1,3
74184,53,0,3
74185,53,0,3
74186,53,0,3
74187,53,0,3
74188,53,0,3
74189,53,0,3
74190,53,0,3
74191,52,-1,3
74192,52,0,3
74193,52,0,3
74194,53,1,3
74195,53,0,3
74196,53,0,3
74197,53,0,3
74198,53,0,3
74199,53,0,3
74200,53,0,3
74201,53,0,3
74202,53,0,3
74203,53,0,3
74204,53,0,3
74205,53,0,3
74206,53,0,3
74207,53,0,3
74208,53,0,3
74209,53,0,3
74210,53,0,3
74211,53,0,3
74212,54,1,3
74213,53,-1,3
74214,53,0,3
74215,53,0,3
74216,53,0,3
